index,x-pt,y-pt,z-pt,x-field,y-field,z-field,magnitude,inside_csf,inside_encap,frequency
2.0,8.937859035946163,16.796755493258797,16.57076868661204,-0.16380607920083412,-0.49895312786741985,-0.20633365673320497,0.8228427001593831,0.0,0.0,4160.0
2.0,8.728508357432602,16.647511122149126,16.725359795987682,-0.1844841629175222,-0.47649141941294304,-0.17831813900241375,0.7892220046685994,0.0,0.0,4160.0
2.0,8.514289058488494,16.494795951711325,16.883546047441826,-0.1965608035433567,-0.4393470377737491,-0.1371781425439158,0.7298670835375047,0.0,0.0,4160.0
2.0,8.351777462590496,16.331564647958086,17.075758228829226,-0.20041085383172313,-0.42128815662693625,-0.11341675279990462,0.7001704668196749,0.0,0.0,4160.0
2.0,8.189329499482625,16.168397258802674,17.267895147911002,-0.20510375184679783,-0.4001646444132211,-0.08428016783129003,0.6671823633903976,0.0,0.0,4160.0
2.0,8.062305458074746,15.996007830855275,17.478006494668804,-0.20828396962574278,-0.3800005695970445,-0.05383277977737288,0.6368111857855262,0.0,0.0,4160.0
2.0,7.933134225907872,15.820704364096523,17.69166952453414,-0.2091566407940206,-0.3531476507020373,-0.03307056058506891,0.6004968004310959,0.0,0.0,4160.0
2.0,7.868695071215427,15.614687168941717,17.900007016702666,-0.20798828687627857,-0.3276177512514306,-0.017259881353106295,0.5664847852109413,0.0,0.0,4160.0
2.0,7.8027573315301355,15.403878876225173,18.1131895668286,-0.19998851970586723,-0.2990523769468172,-0.0034093787461253995,0.5246752587102764,0.0,0.0,4160.0
3.0,16.10143539516914,17.110031309594728,15.920728525952104,0.16398523111948987,-0.17499288145904843,-0.15978320957517556,0.4202545546147322,0.0,0.0,4160.0
3.0,15.812123497011822,17.18922020856434,15.915461281455197,0.1635050025549173,-0.19275735800513624,-0.17631406459008991,0.4494322166802885,0.0,0.0,4160.0
3.0,15.516083415176427,17.27025070983557,15.910071542900223,0.18133213954421426,-0.21271761213697907,-0.20045506576673103,0.5016172622838347,0.0,0.0,4160.0
3.0,15.220595073310042,17.32191238361513,15.905863065343055,0.19076653015939,-0.23855554959823172,-0.19273807215880942,0.5267167114583604,0.0,0.0,4160.0
3.0,14.918912135208716,17.374657088988638,15.901566361566655,0.19688740269435834,-0.26352516713691465,-0.21310047683283248,0.5715892961931301,0.0,0.0,4160.0
3.0,14.62226341138555,17.419200077754468,15.89763484711367,0.20242715253341093,-0.28742148847249377,-0.23258916143467775,0.6147287263726879,0.0,0.0,4160.0
3.0,14.318715880031611,17.464778949979966,15.893611902092012,0.20809573376406962,-0.31187353821122615,-0.2525310712598211,0.6592270864033808,0.0,0.0,4160.0
3.0,14.018865203253007,17.467068008579595,15.884428664855571,0.2105267047120631,-0.3317243879697458,-0.26996252263232035,0.695187616055158,0.0,0.0,4160.0
3.0,13.71425921652642,17.4693933691921,15.875099791331582,0.201426974256189,-0.35582980209830856,-0.28425243084778834,0.7262263033023661,0.0,0.0,4160.0
3.0,13.414743854031839,17.456402215588994,15.864064504393781,0.1916404959399709,-0.37413827856611465,-0.2932939158782572,0.7474973283822415,0.0,0.0,4160.0
3.0,13.10826301799087,17.44310894213465,15.852772582876032,0.19130050253275832,-0.3989883371137463,-0.3025169705181018,0.7816787755198971,0.0,0.0,4160.0
3.0,12.811857329731286,17.39701913347855,15.848368322960228,0.16671429867714502,-0.41611458826336245,-0.3125168046413758,0.796912920066761,0.0,0.0,4160.0
3.0,12.508695657743178,17.349878798433572,15.843863676616275,0.15335259078175667,-0.42412916880007995,-0.32426590655054005,0.8100668412541737,0.0,0.0,4160.0
3.0,12.213073271590439,17.29886492375132,15.846097372044023,0.13143606661070556,-0.4410487342151395,-0.3299154225411813,0.825788269440588,0.0,0.0,4160.0
3.0,11.911385062521951,17.246804304490297,15.848376900269106,0.10054040535195012,-0.4466108060244926,-0.3358477889402044,0.8279997871578811,0.0,0.0,4160.0
3.0,11.620557125329011,17.17971270931397,15.878672589810614,0.09204499799870405,-0.465925774095115,-0.33357474276560417,0.8463764700898965,0.0,0.0,4160.0
