index,x-pt,y-pt,z-pt,potential,inside_csf,inside_encap,frequency
6.0,14.456268771207666,17.832668822306186,16.300196374081494,1.8239445528765539,0.0,0.0,4160.0
6.0,14.15641442828447,17.832428059298785,16.290852121127244,1.8977715686614036,0.0,0.0,4160.0
6.0,13.851686351021344,17.83218338300827,16.281355989744085,1.9736449715456894,0.0,0.0,4160.0
6.0,13.552212763685683,17.818136311706475,16.27048169546116,2.0417741501894273,0.0,0.0,4160.0
6.0,13.245797442831183,17.803763632304932,16.259355337369243,2.1028495716274627,0.0,0.0,4160.0
6.0,12.949708083925657,17.755644267696773,16.255403338808758,2.1487839503128336,0.0,0.0,4160.0
6.0,12.646732925975817,17.706405848097724,16.25135943330501,2.1892180397232575,0.0,0.0,4160.0
6.0,12.351434442830142,17.65364949842346,16.25530575069082,2.2192042824901397,0.0,0.0,4160.0
6.0,12.050211660322457,17.599834747075782,16.259331239379247,2.242715102280278,0.0,0.0,4160.0
6.0,11.759597632939881,17.5318801558306,16.289755910571877,2.2566278178848886,0.0,0.0,4160.0
6.0,11.462225139804223,17.462345225254133,16.32088813225736,2.2622398098457683,0.0,0.0,4160.0
6.0,11.176493624427405,17.38404019829334,16.368066770147163,2.2543562997690416,0.0,0.0,4160.0
6.0,10.885311115554238,17.304241320743017,16.416145450330042,2.2348420695129607,0.0,0.0,4160.0
6.0,10.605112059615474,17.216896503315663,16.47826929373664,2.206697057272937,0.0,0.0,4160.0
6.0,10.318396746561856,17.127520411064417,16.54183787768758,2.169720732674812,0.0,0.0,4160.0
6.0,10.054110334916025,17.018153382784313,16.632345036214133,2.1186518521076247,0.0,0.0,4160.0
6.0,9.78485907584155,16.906731800863888,16.724552449515365,2.058124753838405,0.0,0.0,4160.0
6.0,9.53150043523612,16.78594280925334,16.83047420713048,1.9888932433142799,0.0,0.0,4160.0
6.0,9.27479839708949,16.663559849437917,16.937793740416964,1.9116403516460971,0.0,0.0,4160.0
6.0,9.067987429639626,16.509806611000823,17.09138138774759,1.8272681892076372,0.0,0.0,4160.0
6.0,8.856366904807205,16.352477715855887,17.248540840830092,1.741166972064802,0.0,0.0,4160.0
6.0,8.697377600261513,16.184771995849136,17.43984476791235,1.6570998371008883,0.0,0.0,4160.0
6.0,8.538469330792386,16.017151753578766,17.631051189515095,1.569524524651692,0.0,0.0,4160.0
6.0,8.414754925380906,15.840729915116444,17.83978566392519,1.4842762125731888,0.0,0.0,4160.0
6.0,8.288922322183145,15.661287439352916,18.05209402207296,1.3979158335670374,0.0,0.0,4160.0
6.0,8.227788991924164,15.45206169635287,18.258218509695183,1.3165170602169591,0.0,0.0,4160.0
6.0,8.165233956310324,15.237970238399331,18.46913659005281,1.2352272749032411,0.0,0.0,4160.0
7.0,16.05359398632789,17.62499880777844,15.727224484993412,1.2900093825353391,0.0,0.0,4160.0
7.0,15.764296345102451,17.704239545919666,15.721953792417356,1.3594802816611915,0.0,0.0,4160.0
7.0,15.468270851755493,17.785323091924646,15.716560525595346,1.4376363067604645,0.0,0.0,4160.0
7.0,15.17286646228693,17.83748323182777,15.71261508671081,1.5146257762859494,0.0,0.0,4160.0
7.0,14.871243466658232,17.89074140337456,15.708586591746453,1.5961607564155134,0.0,0.0,4160.0
7.0,14.57469141579842,17.93595087941433,15.704983203473153,1.6770346095341078,0.0,0.0,4160.0
7.0,14.271242805616286,17.98221173861782,15.701296015472566,1.7623312874697388,0.0,0.0,4160.0
7.0,13.971388935292811,17.98493138299067,15.692337221663216,1.831256750880785,0.0,0.0,4160.0
7.0,13.666744802913609,17.98769447455741,15.683235308240288,1.9012332996889185,0.0,0.0,4160.0
7.0,13.367188647614022,17.975466524597422,15.672437759356157,1.9618099210332602,0.0,0.0,4160.0
7.0,13.060666070098163,17.962954203708133,15.661389104684023,2.0206420540914083,0.0,0.0,4160.0
7.0,12.764151660376355,17.917546876368963,15.657220237782667,2.061170938504909,0.0,0.0,4160.0
7.0,12.460829626282276,17.87109704985222,15.652955658568548,2.0972904864678994,0.0,0.0,4160.0
7.0,12.165077383793383,17.82088427529014,15.656003335317884,2.1239953374606926,0.0,0.0,4160.0
7.0,11.863306569586353,17.76964966845952,15.659113032429046,2.144106494106127,0.0,0.0,4160.0
7.0,11.572125430812394,17.704123930163377,15.68944324909568,2.1584343341559746,0.0,0.0,4160.0
7.0,11.27417263764834,17.63707433748825,15.72047881963828,2.164664350078554,0.0,0.0,4160.0
7.0,10.98752808327333,17.56187587944159,15.767170268047574,2.1641645837896277,0.0,0.0,4160.0
7.0,10.69540333993062,17.48523974621888,15.814754382849978,2.1520363306130386,0.0,0.0,4160.0
7.0,10.414283464082756,17.401018463294452,15.877031111295238,2.1285899956630576,0.0,0.0,4160.0
7.0,10.126625916703544,17.314838545883408,15.940756135750853,2.0949189722666937,0.0,0.0,4160.0
7.0,9.860718266979411,17.20949350284851,16.031285378132328,2.0506658622945304,0.0,0.0,4160.0
7.0,9.589825564276461,17.10217352369903,16.12351180022966,1.9969495335140124,0.0,0.0,4160.0
7.0,9.334687801190707,16.985764792183808,16.23006567897002,1.9354747071681047,0.0,0.0,4160.0
