time,E1C1,E1C2,E1C3,E1C4,E1C5,E1C6,E1C7,E1C8
0.003728149125965039,-0.08651486435617027,-0.01402194888192697,-0.01405473472646228,-0.013633555496369106,-0.004722777134831243,-0.004822060034581002,-0.00442815186321275,-0.0020570184500325536
0.003730149205968239,-0.08651023661468679,-0.014021160576384233,-0.014053949952540567,-0.013632789121176195,-0.004722473533517225,-0.004821767854931139,-0.004427877291775978,-0.0020568859525385286
0.003732149285971439,-0.0865112305110161,-0.014021346706742934,-0.01405413442403758,-0.013632971204082816,-0.0047225561240717764,-0.004821845466217203,-0.004427952584983996,-0.002056925663073739
0.0037341493659746395,-0.08650663537592718,-0.01402056380400265,-0.014053355036293725,-0.013632210071329925,-0.004722254504775601,-0.004821555211426506,-0.004427679801147169,-0.0020567939979562397
0.0037361494459778395,-0.08650766196084901,-0.01402075535079947,-0.014053544907556746,-0.013632397409904745,-0.0047223390823791555,-0.004821634752438476,-0.004427756886477776,-0.0020568345429725484
0.0037381495259810396,-0.08650309959581487,-0.014019977878010837,-0.014052770933045312,-0.013631641545929865,-0.004722039455118084,-0.0048213464321968345,-0.004427485899245651,-0.002056703714421872
0.0037401496059842397,-0.0865041590315147,-0.01402017486815037,-0.014052966230885106,-0.013631834166273667,-0.004722126029697656,-0.0048214279125372815,-0.004427564785622472,-0.002056745098071807
0.0037421496859874398,-0.08649962959724083,-0.014019402851972621,-0.014052197696172298,-0.013631083596939462,-0.004721828404308167,-0.004821141536359695,-0.00442729560383732,-0.0020566151102026074
0.00374414976599064,-0.08650072204294042,-0.01401960531186783,-0.01405239844690976,-0.013631281524676079,-0.0047219169856093915,-0.004821224965455739,-0.00442737630002094,-0.002056657336562842
0.00374614984599384,-0.08649622569716107,-0.014018838778467156,-0.014051635378070635,-0.013630536275367002,-0.004721621371746076,-0.004820940542681247,-0.004427108932361478,-0.002056528193413696
0.00374814992599704,-0.08649735130910316,-0.014019046734036901,-0.014051841607534213,-0.013630739535640823,-0.00472171196933227,-0.004821025929783646,-0.0044271914469485776,-0.0020565712664846166
0.0037501500060002405,-0.086492888206565,-0.014018285709083922,-0.014051084030149852,-0.013629999631260496,-0.004721418376466877,-0.004820743469574416,-0.00442692590192918,-0.002056442972017616
0.0037521500860034406,-0.08649404713799555,-0.014018499185749872,-0.014051295763672592,-0.013630208248733707,-0.004721510999717927,-0.004820830823756476,-0.004427010243351571,-0.0020564868957228836
0.0037541501660066407,-0.08648961743044094,-0.014017743694416834,-0.014050543702827484,-0.013629473713702307,-0.004721219437138319,-0.004820550335096802,-0.004426746529321298,-0.002056359453823189
0.0037561502460098407,-0.0864908098315943,-0.014017962717101115,-0.014050760965244644,-0.013629687712552355,-0.004721314095249814,-0.004820639665253565,-0.004426832705845083,-0.002056404232009373
0.003758150326013041,-0.08648641366774557,-0.014017212784059272,-0.01405001444552402,-0.013628958570804001,-0.004721024572059013,-0.004820361156948936,-0.004426570830986843,-0.002056277646484826
0.003760150406016241,-0.08648763968582786,-0.01401743737718164,-0.014050237261170185,-0.013629177974721051,-0.004721121274041194,-0.004820452471796097,-0.004426658850711508,-0.0020563232829209476
0.003762150486019441,-0.08648327721137121,-0.014016693026598664,-0.014049496306657406,-0.013628454249701294,-0.004720833799156405,-0.004820175952472239,-0.00442639882304117,-0.002056197557501664
0.003764150566022641,-0.08648453699054584,-0.014016923214074129,-0.01404972469936419,-0.013628679081885817,-0.004720932553833259,-0.004820269260545406,-0.004426488693898792,-0.002056244055878849
0.0037661506460258416,-0.08648020834811618,-0.014016184469611512,-0.014048989333638264,-0.013627960796549227,-0.004720647135984951,-0.004819994738647428,-0.004426230521264357,-0.0020561191942168175
0.0037681507260290416,-0.08648150202948689,-0.01401642027484748,-0.014049223326731504,-0.013628191079709282,-0.004720747951993194,-0.004820090048300995,-0.004426322251018664,-0.0020561665581478425
0.0037701508060322417,-0.08647720735865407,-0.01401568715965815,-0.01404849357286465,-0.013627478256517013,-0.0047204645997242075,-0.004819817532092483,-0.0044260659410994595,-0.002056042563816574
0.003772150886035442,-0.08647853508025168,-0.014015928605552397,-0.014048733189162175,-0.01362771401286621,-0.0047205674855125375,-0.004819914851498959,-0.004426159537345144,-0.0020560907968355663
0.003774150966038642,-0.08647427451750361,-0.014015201142278192,-0.014048009069717224,-0.013627006673783599,-0.004720286207177097,-0.004819644349061056,-0.004425905097650961,-0.0020559676733296747
0.003776151046041842,-0.08647563641427092,-0.014015448251216056,-0.014048254331526453,-0.013627247925038471,-0.004720391171005127,-0.004819743686210082,-0.004426000567812752,-0.0020560167788916577
0.003778151126045042,-0.08647141009300131,-0.014014726461985356,-0.014047535868554683,-0.01362654609153275,-0.004720111974768068,-0.004819475205440732,-0.004425748005683092,-0.00205589452962652
0.003780151206048242,-0.08647280629677852,-0.01401497925583774,-0.01404778679767014,-0.013626792858910707,-0.004720219024705592,-0.0048195765681383,-0.004425845357015087,-0.0020559445111071255
0.003782151286051442,-0.08646861434727207,-0.014014263162263245,-0.01404707401270884,-0.013626096551948848,-0.004719941918541463,-0.004819310116751357,-0.004425594679618435,-0.0020558231394185236
0.0037841513660546427,-0.0864700449867841,-0.014014521662384023,-0.014047330630409938,-0.01362634885616576,-0.004720051062467524,-0.004819413512618949,-0.00442569391920325,-0.0020558740001135785
0.0037861514460578428,-0.08646588753620138,-0.014013811285560254,-0.014046623544480129,-0.013625658096211996,-0.0047197760541596665,-0.004819149098143339,-0.004425445133536206,-0.002055753509257319
0.003788151526061043,-0.08646735273704298,-0.01401407551278414,-0.014046885871528953,-0.013625915957480077,-0.004719887299761774,-0.004819254534617167,-0.004425546268284298,-0.0020558052523825406
0.003790151606064243,-0.08646322990940927,-0.014013370873285524,-0.014046184505133234,-0.01362523076449405,-0.004719614396901638,-0.0048189921643961445,-0.0044252993811709235,-0.0020556856455341377
0.003792151686067443,-0.08646472979403279,-0.014013640847925906,-0.014046452561772354,-0.013625494202519814,-0.004719727751674944,-0.004819099648726332,-0.004425402417819789,-0.0020557382742247684
0.003794151766070643,-0.08646064171022441,-0.01401294196580434,-0.014045756934892729,-0.013624814595954375,-0.004719456961661188,-0.004818839329916719,-0.004425157435910911,-0.002055619554479117
0.003796151846073843,-0.08646217639792615,-0.014013217707651198,-0.01404603074084307,-0.013625083629936387,-0.004719572432907711,-0.004818948869166566,-0.0044252623810244725,-0.0020556730717896056
0.0037981519260770432,-0.08645812317565699,-0.01401252460243404,-0.014045340872938806,-0.013624409628735467,-0.004719303762945497,-0.004818690608737937,-0.004425019310796888,-0.002055555242160637
0.0038001520060802437,-0.08645969278256514,-0.014012806130751676,-0.014045620447397527,-0.013624684277362551,-0.004719421357773304,-0.004818802209783146,-0.004425126170764712,-0.002055609651064307
0.003802152086083444,-0.08645567453637498,-0.014012118821439806,-0.014044936357403219,-0.013624015899959275,-0.004719154814873473,-0.004818546014517184,-0.004424885018520619,-0.002055492714484686
0.003804152166086644,-0.08645727917543783,-0.014012406154965022,-0.014045221719041706,-0.013624296181408356,-0.004719274540196002,-0.004818659684045171,-0.004424993799557291,-0.0020555480178734435
0.003806152246089844,-0.08645329601667988,-0.01401172466003064,-0.014044543425365152,-0.013623633445723017,-0.00471901013117438,-0.004818405560534859,-0.0044247545714235365,-0.002055431977194233
0.003808152326093044,-0.0864549357976528,-0.01401201781697061,-0.014044834592327185,-0.013623919377657305,-0.004719131993709677,-0.004818521305044021,-0.0044248652795680354,-0.002055488177878256
0.003810152406096244,-0.08645098783448191,-0.014011342154355413,-0.014044162112847446,-0.01362326230109551,-0.004718869725186314,-0.004818269259692997,-0.004424627981495481,-0.002055373035868643
0.003812152486099444,-0.08645266286391703,-0.014011641152385929,-0.014044459102747087,-0.013623553900662623,-0.004718993731456301,-0.004818387085492064,-0.004424740622610468,-0.0020554301365760725
0.0038141525661026443,-0.08644875020127911,-0.014010971339499207,-0.014043792454812805,-0.01362290250011352,-0.004718733609854858,-0.004818137124513949,-0.00442450526037344,-0.002055315895923077
0.0038161526461058443,-0.0864504605825135,-0.014011276195762676,-0.014044095284732713,-0.013623199783943734,-0.004718859766184716,-0.004818257037721305,-0.004424619840144717,-0.0020553738992997415
0.003818152726109045,-0.08644658332213397,-0.014010612249479497,-0.014043434485160093,-0.013622554075778205,-0.004718601797731696,-0.0048180091671390516,-0.004424386419340327,-0.0020552605626079266
0.003820152806112245,-0.08644832915527811,-0.014010922980583122,-0.014043743171649548,-0.013622857059982502,-0.004718730110249121,-0.004818131173682036,-0.004424502943276155,-0.0020553194712170475
0.003822152886115445,-0.08644448739565123,-0.014010264917242634,-0.014043088236720713,-0.013622217060051478,-0.004718474300973294,-0.004817885399327308,-0.004424271469323749,-0.0020552070410082605
0.003824152966118645,-0.08644626877758006,-0.014010581539256859,-0.014043402795794078,-0.01362252576022013,-0.004718604775607893,-0.00481800950494168,-0.004424389942754364,-0.002055266857330205
0.003826153046121845,-0.08644246261395792,-0.01400992937466027,-0.014042753741255184,-0.013621891483852702,-0.004718351131339576,-0.004817765832454159,-0.004424160420894888,-0.0020551553360432704
0.0038281531261250452,-0.08644427963829972,-0.014010251903116996,-0.014043074188390195,-0.013622205915053545,-0.004718483773822292,-0.004817892042683481,-0.004424280848971905,-0.0020552160624752926
0.0038301532061282453,-0.08644050916268377,-0.014009605652526258,-0.01404243102944992,-0.013621577377055704,-0.004718232300192801,-0.004817650477510384,-0.004424053284267438,-0.002055105452465803
0.0038321532861314454,-0.08644236191980968,-0.014009934102417026,-0.0140427573795859,-0.013621897553832368,-0.004718367116055192,-0.004817778797705361,-0.0044241756719632565,-0.0020551670913217675
0.003834153366134646,-0.08643862722093998,-0.01400929378055312,-0.014042120130913858,-0.01362127476848525,-0.004718117818496244,-0.004817539345100816,-0.004423950069296447,-0.0020550573948618102
0.003836153446137846,-0.08644051579795604,-0.014009628166327887,-0.014042452398450273,-0.013621600704855906,-0.004718254813070014,-0.004817669780418833,-0.004424074421403805,-0.0020551199483719723
0.003838153526141046,-0.08643681696130172,-0.014008993787369195,-0.01404182107417546,-0.013620983685914207,-0.004718007696813147,-0.004817432445443297,-0.004423850785477348,-0.002055011167649895
0.003840153606144246,-0.08643874144203849,-0.014009334122934392,-0.014042159272970284,-0.013621315395369848,-0.004718146875229478,-0.004817565000847761,-0.004423977106608741,-0.002055074637960642
0.003842153686147446,-0.08643507854978959,-0.014008705700515352,-0.01404153388667954,-0.013620704156060696,-0.00471790194530549,-0.004817329788367588,-0.004423755441944905,-0.002054966775080842
0.0038441537661506463,-0.08643703901479392,-0.01400905199923287,-0.01404187803004802,-0.01362104165156392,-0.0047180433124946455,-0.004817464468627553,-0.0044238837365321955,-0.002055031164254487
0.0038461538461538464,-0.08643341214585211,-0.014008429546442342,-0.014041258594784573,-0.013620436204585074,-0.004717800573733047,-0.004817231383314316,-0.0044236640474722925,-0.002054924221237156
0.0038481539261570464,-0.08643540867237866,-0.014008781821127832,-0.014041608695497726,-0.013620779498568648,-0.004717944134423725,-0.00481736819300388,-0.004423794319766191,-0.0020549895312517263
0.0038501540061602465,-0.08643181790234919,-0.014008165350507895,-0.014040995223759867,-0.013620179856087449,-0.004717703591452296,-0.00481713723933405,-0.004423576610470158,-0.0020548835100326554
0.003852154086163447,-0.08643385056435175,-0.014008523613429491,-0.014041351294042968,-0.013620528960452911,-0.004717849350171182,-0.004817276182831888,-0.0044237088645397455,-0.0020549497427816573
0.003854154166166647,-0.08643029596553597,-0.014007913136974099,-0.01404074379778285,-0.013619935134104946,-0.004717611007415429,-0.0048170473650862786,-0.0044234931389857575,-0.002054844645212048
0.003856154246169847,-0.08643236483366064,-0.014008277399851157,-0.014041105849314405,-0.013620290060221554,-0.004717758968486719,-0.004817188446575193,-0.004423627378718125,-0.002054911802504305
0.0038581543261730473,-0.08642884647504699,-0.014007672929004776,-0.014040504339936546,-0.01361970206110934,-0.004717522830169419,-0.0048169617688385005,-0.004423413640702077,-0.00205480763035054
0.0038601544061762473,-0.08643095161662409,-0.014008043203006635,-0.014040872383846992,-0.01362006281981269,-0.004717672997714382,-0.004817104992305012,-0.004423549869801863,-0.0020548757139099726
0.0038621544861794474,-0.08642746956388225,-0.014007444748663061,-0.01404027687220725,-0.013619480658504528,-0.004717439067855126,-0.004816880458465403,-0.00442333812293703,-0.0020547724688534438
0.0038641545661826475,-0.08642961104291953,-0.014007821044407943,-0.014040650919077637,-0.013619847260095606,-0.004717591445791667,-0.0048170258276992875,-0.00442347634492609,-0.0020548414803189066
0.0038661546461858476,-0.08642616535839343,-0.014007228616909385,-0.014040061415482108,-0.013619270946624696,-0.004717359728206519,-0.004816803441448035,-0.004423266592642756,-0.0020547391639558817
0.003868154726189048,-0.0864283432355684,-0.014007610944463005,-0.014040441475343118,-0.013619643400868388,-0.004717514320248659,-0.004816950960041908,-0.0044234068108596775,-0.0020548091048809606
0.003870154806192248,-0.0864249339782693,-0.014007024553598712,-0.01403985798954691,-0.013619072944731532,-0.004717284818549664,-0.0048167307248729455,-0.00442319905640477,-0.0020547077187223436
0.0038721548861954482,-0.08642714831092439,-0.01400741292247353,-0.014040244071877822,-0.013619451260856114,-0.004717441628207334,-0.004816880396221944,-0.0044233412740046635,-0.002054778590575235
0.0038741549661986483,-0.08642377553652399,-0.014006832577478829,-0.014039666613084036,-0.013618886671012664,-0.004717214345802126,-0.00481666231543151,-0.004423135520441337,-0.002054678136046454
