time,BrainSurface_free,BrainSurface
0.001824072962918517,0.0,1.3882845044400442e-09
0.001826073042921717,-0.0,-1.3882845046155602e-09
0.0018280731229249171,0.0,1.3882845048412283e-09
0.0018300732029281172,0.0,-1.388284504723588e-09
0.0018320732829313173,0.0,1.388284504579771e-09
0.0018340733629345176,-0.0,-1.3882845047357909e-09
0.0018360734429377177,0.0,1.388284504747963e-09
0.0018380735229409177,0.0,-1.3882845048151257e-09
0.0018400736029441178,0.0,1.388284504666864e-09
0.0018420736829473181,-0.0,-1.3882845048850027e-09
0.0018440737629505182,0.0,1.388284504498195e-09
0.0018460738429537183,0.0,-1.3882845047896484e-09
0.0018480739229569183,0.0,1.388284504657589e-09
0.0018500740029601186,0.0,-1.3882845047823725e-09
0.0018520740829633187,-0.0,1.3882845044035323e-09
0.0018540741629665188,0.0,-1.388284504978958e-09
0.0018560742429697189,0.0,1.3882845046985938e-09
0.0018580743229729192,0.0,-1.388284504569152e-09
0.0018600744029761192,-0.0,1.3882845046996799e-09
0.0018620744829793193,0.0,-1.3882845048481313e-09
0.0018640745629825194,0.0,1.3882845047150321e-09
0.0018660746429857195,0.0,-1.3882845047416318e-09
0.0018680747229889198,-0.0,1.3882845046285936e-09
0.0018700748029921198,0.0,-1.3882845048128992e-09
0.00187207488299532,0.0,1.3882845045219535e-09
0.00187407496299852,0.0,-1.3882845047653169e-09
0.0018760750430017203,-0.0,1.388284504776755e-09
0.0018780751230049204,0.0,-1.3882845047959875e-09
0.0018800752030081204,0.0,1.3882845045431457e-09
0.0018820752830113205,0.0,-1.3882845046407788e-09
0.0018840753630145208,-0.0,1.388284504866664e-09
0.001886075443017721,0.0,-1.3882845048777824e-09
0.001888075523020921,0.0,1.3882845046459702e-09
0.001890075603024121,0.0,-1.3882845045976498e-09
0.0018920756830273213,-0.0,1.3882845046479881e-09
0.0018940757630305214,0.0,-1.3882845048869494e-09
0.0018960758430337215,0.0,1.3882845047591872e-09
0.0018980759230369216,0.0,-1.388284504441347e-09
0.0019000760030401219,-0.0,1.3882845047582374e-09
0.001902076083043322,0.0,-1.38828450472067e-09
0.001904076163046522,0.0,1.3882845046587013e-09
0.001906076243049722,0.0,-1.388284504504616e-09
0.0019080763230529222,-0.0,1.3882845049623767e-09
0.0019100764030561225,0.0,-1.3882845048552754e-09
0.0019120764830593225,0.0,1.3882845045171805e-09
0.0019140765630625226,0.0,-1.3882845045821747e-09
0.0019160766430657227,-0.0,1.3882845049463555e-09
0.001918076723068923,0.0,-1.388284504950506e-09
0.001920076803072123,0.0,1.3882845047044657e-09
0.0019220768830753231,0.0,-1.3882845049255264e-09
0.0019240769630785232,-0.0,1.3882845049303458e-09
0.0019260770430817235,0.0,-1.3882845045431436e-09
0.0019280771230849236,0.0,1.3882845046432935e-09
0.0019300772030881237,0.0,-1.3882845047525998e-09
0.0019320772830913237,-0.0,1.388284504832551e-09
0.001934077363094524,0.0,-1.3882845045047428e-09
0.0019360774430977241,0.0,1.3882845047009426e-09
0.0019380775231009242,0.0,-1.3882845048337346e-09
0.0019400776031041243,-0.0,1.3882845049055476e-09
0.0019420776831073243,0.0,-1.3882845045301476e-09
0.0019440777631105246,0.0,1.3882845048018243e-09
0.0019460778431137247,0.0,-1.388284504814731e-09
0.0019480779231169248,-0.0,1.3882845048436976e-09
0.0019500780031201249,0.0,-1.3882845047508104e-09
0.0019520780831233252,0.0,1.3882845049000083e-09
0.001954078163126525,0.0,-1.388284504647899e-09
0.0019560782431297255,-0.0,1.3882845045529622e-09
0.0019580783231329256,0.0,-1.3882845043584455e-09
0.0019600784031361257,0.0,1.3882845047822238e-09
0.0019620784831393258,0.0,-1.3882845047949897e-09
0.001964078563142526,-0.0,1.3882845045974997e-09
0.001966078643145726,0.0,-1.3882845045568862e-09
0.001968078723148926,0.0,1.3882845047499536e-09
0.001970078803152126,0.0,-1.3882845048305159e-09
0.0019720788831553266,-0.0,1.3882845046962328e-09
0.0019740789631585267,0.0,-1.388284504600627e-09
0.0019760790431617267,0.0,1.3882845046948808e-09
0.001978079123164927,0.0,-1.3882845049373057e-09
0.001980079203168127,-0.0,1.3882845048016888e-09
0.001982079283171327,0.0,-1.3882845044628523e-09
0.001984079363174527,0.0,1.388284504927782e-09
0.001986079443177727,0.0,-1.388284504900069e-09
0.001988079523180927,-0.0,1.3882845045671635e-09
0.0019900796031841277,0.0,-1.3882845044376814e-09
0.001992079683187328,0.0,1.388284505022454e-09
0.001994079763190528,0.0,-1.3882845047307333e-09
0.001996079843193728,-0.0,1.3882845048309582e-09
0.001998079923196928,0.0,-1.3882845044722695e-09
0.002000080003200128,0.0,1.3882845048914832e-09
0.002002080083203328,-0.0,-1.3882845049532227e-09
0.0020040801632065283,0.0,1.3882845048083724e-09
0.0020060802432097288,0.0,-1.3882845043755814e-09
0.002008080323212929,0.0,1.3882845047851233e-09
0.002010080403216129,-0.0,-1.3882845050485516e-09
0.002012080483219329,0.0,1.3882845047406365e-09
0.002014080563222529,0.0,-1.3882845043247195e-09
0.002016080643225729,0.0,1.3882845046190672e-09
0.0020180807232289292,-0.0,-1.3882845048261812e-09
0.0020200808032321293,0.0,1.3882845046627322e-09
0.0020220808832353294,0.0,-1.388284504511401e-09
0.00202408096323853,0.0,1.3882845047147726e-09
0.00202608104324173,-0.0,-1.388284504708356e-09
0.00202808112324493,0.0,1.3882845048129736e-09
0.00203008120324813,0.0,-1.388284504666821e-09
0.00203208128325133,0.0,1.3882845047425222e-09
0.0020340813632545303,-0.0,-1.3882845047473613e-09
0.0020360814432577303,0.0,1.3882845048848192e-09
0.0020380815232609304,0.0,-1.3882845045796607e-09
0.002040081603264131,-0.0,1.3882845047639338e-09
0.002042081683267331,0.0,-1.3882845046452371e-09
0.002044081763270531,0.0,1.3882845048069524e-09
0.002046081843273731,0.0,-1.388284504576996e-09
0.0020480819232769312,-0.0,1.388284504608621e-09
0.0020500820032801313,0.0,-1.3882845047838807e-09
0.0020520820832833314,0.0,1.388284504818948e-09
0.0020540821632865315,0.0,-1.3882845046839184e-09
0.0020560822432897316,-0.0,1.388284504688068e-09
0.002058082323292932,0.0,-1.3882845045754276e-09
0.002060082403296132,0.0,1.388284504673662e-09
0.002062082483299332,0.0,-1.388284504662503e-09
0.0020640825633025323,-0.0,1.388284504715085e-09
0.0020660826433057324,0.0,-1.388284504606524e-09
0.0020680827233089324,0.0,1.3882845049802368e-09
0.0020700828033121325,-0.0,-1.3882845044686537e-09
0.0020720828833153326,0.0,1.3882845044828235e-09
0.002074082963318533,0.0,-1.3882845048467346e-09
0.002076083043321733,0.0,1.3882845049311535e-09
0.0020780831233249333,-0.0,-1.3882845043594853e-09
0.0020800832033281333,0.0,1.3882845046889193e-09
0.0020820832833313334,0.0,-1.3882845046930806e-09
0.0020840833633345335,0.0,1.3882845049779542e-09
0.0020860834433377336,-0.0,-1.3882845046119977e-09
0.0020880835233409336,0.0,1.3882845044404779e-09
0.0020900836033441337,0.0,-1.3882845047569011e-09
0.0020920836833473342,0.0,1.3882845049075843e-09
0.0020940837633505343,0.0,-1.3882845045820068e-09
0.0020960838433537344,0.0,1.388284504663154e-09
0.0020980839233569345,0.0,-1.388284504571359e-09
0.0021000840033601345,-0.0,1.3882845048420062e-09
0.0021020840833633346,0.0,-1.3882845046848798e-09
0.0021040841633665347,0.0,1.3882845043976382e-09
0.0021060842433697348,0.0,-1.3882845045532658e-09
